0.0023925058	-0.021705415	0.017911868	0.0039381413	0.026229441	0.02317141	0.017846745	-0.0017431248	0.015969012	-0.0026541208	0.012442825	-0.024822142	0.035455495	-0.0038744044	0.027701939	0.021403529	-0.017087627	0.004753789	0.00082050794	0.0039781053	0.015445706	-0.023993025	0.015101724	-0.00016160868	-0.015612192	0.0025120256	0.027089896	0.019546546	0.040782735	-0.031536147	2.7443748e-05	0.023203788	0.001236961	-0.0023544203	-0.018690731	0.01577691	0.017011026	-0.0006335339	0.00033623137	-2.8403476e-05	0.022178214	0.010816613	0.016756218	0.020385617	-0.0028323615	0.009017892	-0.034275867	-0.013539827	-0.0016312443	-0.000894318	0.022203144	0.009904477	-0.008938911	0.0068084504	-0.015640773	-0.02764863	-0.026715918	-0.009598327	0.025807323	0.00847128	-0.010663857	-0.033777643	-0.017783888	0.00986653	0.0060820165	0.02389088	-0.026080802	0.012611216	-0.024397267	0.0052011274	-0.00086523267	-0.0006600202	-0.025263725	0.0057286583	0.015293282	0.014163635	-0.010112809	0.025660519	-0.0045281774	0.0218746	0.013325308	0.00080457027	-0.018769046	-0.02483419	0.0059687197	0.007459561	0.024331804	-0.030126706	0.01974066	0.001081447	-0.01635829	0.0073843217	-0.016450608	-0.0011327172	-0.004887524	0.0067051314	0.01582789	-0.028576715	-0.0133239	-0.00942365	0.015360654	0.0040226723	0.007928224	-0.012881745	-0.019099705	0.007657753	-0.013476227	-0.03614125	0.03770295	0.014694419	-0.0037591239	-0.01974224	-0.0067927013	0.03986015	0.017602485	-0.009224029	-0.021951932	-0.02262128	0.01848047	-0.007165828	0.033347126	0.01627382	0.0093960725	-0.010075471	0.0076886276	0.02193438	0.00733416	0.034356855
-0.0051211184	0.0091442885	0.020473039	0.00093875115	0.019416956	0.020451639	0.023467973	-0.0033880225	0.039162774	0.038051374	-0.035375006	-0.050427545	0.014909599	0.017920882	-0.019368993	0.0106477775	0.00275651	-0.021094374	-0.0394468	-0.004823058	0.056045633	-0.04096337	0.044705644	-0.021804314	0.0049757287	-0.023781905	-0.027132683	-0.0042654364	-0.026495464	0.021995949	0.018728955	-0.026923154	0.0025550514	-0.038539175	0.002098146	0.012427816	-0.022099584	0.00859273	-0.027248148	0.064535	-0.0070847548	0.03233132	0.026857479	0.009597619	0.024152197	0.027162388	0.030823763	0.06267217	-0.027558496	-0.025826529	0.05401103	-0.022531496	-0.027784314	0.026108133	0.080324344	-0.03261905	-0.0019192977	-0.013197708	0.01066646	-0.0053579356	-0.02653778	0.05391918	0.03584296	-0.020502236	0.06259361	0.011575664	-0.014628659	-0.011700501	0.01724197	0.045963027	0.0039287964	0.020051021	0.0054343655	-0.0013863919	-0.02063381	0.011886081	0.010298677	-0.0035060986	-0.018079132	-0.030847454	-0.032580454	0.0009668587	0.011223608	0.003188954	0.0073516723	-0.025477918	0.029246699	0.0022619923	0.051285136	-0.04712686	-0.025364645	-0.04318022	0.006301131	-0.0009595951	0.028242929	0.04961809	0.03420367	0.046931364	0.017990023	-0.036266554	0.034112494	-0.015304982	-0.021378396	0.016976392	0.028902147	0.015855353	0.039411306	-0.01998296	-0.04562324	-0.029680977	-0.065646276	0.047245037	-0.045933403	0.0150877265	-0.019432407	-0.011536951	0.0031423275	0.06502895	-0.00622778	0.029586824	-0.028095335	0.01982402	0.08040925	-0.0027258967	-0.011151452	0.0054276213	0.008095812	-0.0039725634
0.066961624	-0.013079479	-0.054380387	0.024744235	-0.013914408	-0.027406069	0.01571857	0.043269705	-0.028969685	-0.011670768	0.0014615713	0.038826022	-0.022557115	0.017860746	0.04391165	0.02913443	0.0034717373	-0.045574866	-0.0014278372	-0.010128698	0.11020621	0.04828588	0.00809546	0.008147147	0.025945703	0.04524156	0.045834944	0.02260971	0.0076997164	-0.045563277	-0.032333	-0.016049089	0.008079983	0.009566521	-0.011292863	-0.019321764	0.041441765	-0.0054904902	0.009939619	0.019151565	-0.014542194	-0.03705349	-0.0035016723	0.021868603	0.0058049215	0.08622201	-0.03470731	0.0016388523	-0.03475617	-0.033454947	-0.024737777	-0.006387309	-0.0135054095	-0.042531054	0.05443549	0.033234335	0.015047895	0.06055094	0.018210882	-0.039097365	0.019959977	0.048826836	-0.03811229	0.0377886	-0.03666967	-0.022777144	-0.03353399	0.0062163724	-0.011469688	-0.046155017	-0.0443416	0.047161672	0.029127644	-0.029963449	0.0637911	-0.049011417	0.03669425	-0.008107717	-0.03069447	-0.032942127	-0.031465482	-0.0070462767	-0.0185076	-0.023112057	-0.0049235364	0.0012358027	-0.023615368	0.003752122	-0.028786317	0.00080732553	-1.9842351e-05	0.047148846	0.047566622	0.033378664	0.042665947	-0.021946345	0.0010695616	-0.046691943	0.0186984	0.009508606	-0.013855573	0.0019990804	0.04430015	0.0010481022	-0.038584407	-0.008468868	0.014220421	0.038743634	-0.059482552	0.0029724748	-0.051483426	0.031905387	0.013142624	-0.016831905	0.019235665	0.021515299	0.032546192	0.0033117607	-0.013448918	-0.0064887833	0.055866376	0.033452135	0.09758656	-0.026254872	0.015265974	0.004606064	0.052045055	0.05770978
-0.01483672	0.05075486	-0.050403595	-0.017499195	-0.0037262125	-0.02516677	0.043626264	0.022052284	0.026263468	-0.049431574	-0.05063461	0.02360752	-0.009832825	0.024708979	-0.033719774	-0.0010481921	0.013168887	0.012388517	-0.039106593	-0.03740353	0.07173298	0.007451165	-0.016323294	-0.0011731884	0.06938118	0.025399994	-0.028839862	-0.025829565	-0.0015694903	-0.0121851945	-0.008932751	-0.019003823	0.030014303	-0.028705819	0.03761431	-0.016779896	-0.0035023508	0.005705275	0.013722981	-0.038056877	-0.032010593	-0.05580826	-0.007770039	-0.0074263937	0.018039256	0.038136456	0.062983334	-0.029160563	-0.030071586	-0.077885635	-0.05422529	0.03215977	-0.09151673	-0.013328876	0.11069734	0.07100161	-0.060012244	0.049772337	-0.08582658	0.011569789	0.001577496	-0.013019936	-0.012390778	0.04445486	-0.005430722	-0.03901966	0.013244016	0.025007077	-0.056316596	-0.024247682	-0.017222643	-0.02617063	0.012731257	-0.05466972	-0.014498063	-0.0342426	0.016242165	-0.006356731	-0.0034686096	-0.0023348655	-0.059959993	-0.03572747	0.06572238	0.015249798	0.0121697625	0.052292183	-0.06967833	0.04860061	0.015300043	-0.016443012	0.026655471	-0.026853349	-0.053856146	0.031762253	0.04891912	0.020300498	-0.017430346	0.0010991866	0.07162011	0.027934818	-0.012763105	-0.002944107	-0.018217094	0.014247341	-0.0032499514	-0.01709153	0.027551677	0.07755869	-0.01626269	-0.040963136	-0.043596268	0.030199774	0.032264452	-0.077082284	0.059158526	0.0023014806	0.011859082	0.031805202	-0.072424576	0.032221705	-0.026898673	-0.009318942	0.054270256	-0.022638045	-0.019105528	0.0059568053	0.00020724683	-0.02161351
-0.041189305	0.049704574	-0.015628412	0.04838708	0.017262857	-0.044609327	0.011263944	0.027150543	-0.015535612	-0.033243127	0.031647213	-0.015743978	-0.015988456	0.03880715	-0.008339541	-0.03476071	-0.0032023578	-0.032858953	0.028926807	0.028149132	-0.044466995	0.016581234	-0.011618434	-0.0045280894	-0.009263827	-0.03423482	0.007337119	0.04211301	0.032306276	-0.01466427	0.06491699	-0.040027563	0.04845342	-0.01378838	0.018295987	-0.052467566	0.03099326	-0.040279273	-0.019842517	0.028144099	0.03180284	-0.022721786	0.035684336	0.0671132	-0.015917655	-0.0064436775	-0.023832923	-0.026565619	0.007261662	0.043325234	0.04502318	-0.00015640957	0.007417506	-0.022539087	0.033782676	0.034428585	0.040021896	0.027967487	-0.013424815	0.029349592	0.031151589	0.025992433	0.01230085	-0.015723584	0.006648553	0.008713377	0.038002808	-0.012796784	0.051372316	-0.009931651	0.02195215	0.01069569	0.004298869	0.0146806855	0.00997881	-0.03873386	0.04506168	-0.04573302	0.04018205	0.036574904	-0.002285551	0.047235824	0.009664635	0.04849251	0.013774976	-0.023440195	-0.0048299585	0.004413518	0.037938632	-0.03136402	-0.00434472	-0.04617317	-0.0049975216	-0.0073656477	0.010194259	-0.041843202	-0.047689527	0.033471152	0.03472018	0.039199196	-0.014916768	-0.0117194485	-0.021853188	0.013266198	-0.030754438	-0.05424219	-0.0043111746	-0.015332897	0.038606226	-0.010107679	0.011916474	0.0146777965	0.034975417	-0.032966025	-0.035654332	-0.0008877843	-0.02491703	0.0031454735	0.026151871	0.05550769	0.035452724	-0.049219284	0.009491542	-0.023607826	0.021133523	-0.008180221	-0.008598043	-0.0076474273
-0.042680513	0.0394056	0.007981593	-0.020045096	-0.047945082	-0.07187646	0.013967984	0.05969676	0.0007265796	-0.043111973	0.021422451	-0.048410844	-0.0758748	0.036557015	0.004162283	-0.057653658	0.08074108	0.021410175	-0.05659243	-0.020191755	-0.054799434	0.032734837	-0.014019895	0.021663662	0.042291164	-0.044394944	-0.043599695	-0.06171511	-0.034741968	-0.015137891	0.10271137	-0.04516226	0.021754704	-0.02296791	-0.0005212774	-0.026191372	-0.018374085	-0.042873986	-0.00563995	-0.03265995	-0.019174075	0.020765023	0.00024299379	0.102121904	0.01189842	0.10184806	0.02512868	-0.0014671584	0.021276908	0.02437474	-0.01793221	0.005105746	-0.043278273	0.0194661	0.06509235	-0.015112963	0.030885575	-0.014555385	0.006295997	-0.003562614	0.053024948	0.021372536	0.025811266	-0.02515018	-0.036043573	-0.051012043	0.012733218	-0.025532411	-0.02261348	-0.009330957	-0.01914995	0.0012677595	0.004760208	-0.026005216	0.009346301	0.036797065	0.023689939	0.013482977	0.065740444	0.030039977	-0.0075226245	-0.023461558	0.03266735	-0.007350751	0.003594429	-0.03742582	-0.017850865	0.047109976	-0.030000817	0.0101192705	-0.018864403	0.03592493	-0.01879559	0.04485894	0.0065768776	-0.047801554	-0.04233687	0.029937668	-0.0027514717	-0.010427816	0.011147334	0.032209564	0.004659962	0.0069732065	-0.004540414	0.02108386	0.011062855	0.040376827	-0.052744437	0.026362255	-0.046399355	-0.001234576	0.011615022	-0.054882955	0.021887904	0.049103096	-0.009921046	0.045387555	0.021035733	0.0136315115	0.038350206	-0.033811156	0.07727843	0.019322725	-0.04402498	-0.011748747	0.02725422	-0.011227317
0.055038165	-0.07539199	0.019648286	0.05583287	0.06897641	0.02842818	-0.0077537354	0.026262503	-0.06422955	0.025104186	0.027111122	0.02092547	-0.010757851	0.04365297	-0.0069304304	0.0637639	0.006973856	0.05564671	0.009202485	0.022465331	0.039788984	-0.0005091834	0.06885822	0.0008500725	-0.017042836	0.100711495	0.07221849	-0.027618937	0.051343605	-0.0004225012	0.0045511057	0.036087647	-0.03790217	0.020384345	-0.018975213	0.011281337	0.031005725	0.03542453	0.0106489835	-0.03143639	-0.009009447	-0.02335122	-0.020113546	-0.015080177	0.03822455	-0.07833285	-0.047967784	-0.034641612	0.00718245	0.03386682	-0.01711782	-0.002076889	0.0028380181	-0.0008781592	-6.788806e-05	-0.050689314	-0.00062466285	0.047360152	0.0055404445	0.014108938	0.009266429	-0.0136733	-0.02948792	-0.03373235	-0.020629842	0.010834321	-0.057883956	0.0022559252	-0.0050367145	-0.06555801	0.01910903	0.009740202	-0.03518228	0.074180536	-0.008984476	-0.039047852	0.025197016	0.05151536	0.025594227	0.04143551	-0.018250024	0.0005868721	-0.07227295	-0.0027360416	0.038932372	0.0101331705	0.015124136	-0.03636062	0.027066726	-0.02087476	-0.077878304	0.05145096	-0.042460304	-0.0152555965	0.01785974	0.056705527	-0.00068056793	-0.009691457	-0.0053855926	0.016525477	0.045448687	0.008018378	-0.03508546	-0.02906003	-0.064338975	-0.029809412	-0.030166632	-0.07257786	0.05123132	0.08138626	0.05503655	0.03749878	-0.043247268	-0.016372278	0.012824767	0.030509701	-0.005108916	-0.025710572	0.044461526	-0.06366693	0.053788465	0.055424154	-0.03881297	0.014867135	0.02109424	0.096932426	0.07445972	0.025284357
-0.07498855	-0.036372397	0.0797148	0.10236719	0.060998484	0.09636057	-0.03323452	-0.11059539	-0.056927618	0.08400933	0.10168844	-0.030223178	0.02933979	-0.10283655	-0.04551295	0.05998396	-0.06178072	0.053705543	0.09626536	0.094506755	-0.054744218	-0.11304839	0.08727046	-0.10299821	0.075546086	0.03540172	-0.099150546	0.114353	0.03732486	0.028086932	0.011758431	0.10355739	0.045709793	-0.016314778	-0.07488546	0.058410645	0.019275364	-0.083286926	0.025372362	0.04808093	0.05205661	0.08429315	0.021682145	-0.0352462	-0.018741464	-0.03237907	-0.08868214	0.03020401	-0.060199816	0.1020181	0.109243505	-0.03288617	0.06659073	-0.06474293	-0.0055460976	-0.08575825	0.0983823	-0.091213696	0.13797788	0.09739383	-0.034144625	0.06418409	0.1075375	-0.034554712	0.05968644	0.09667963	-0.096545085	-0.10242913	0.026949547	0.042940263	-0.063853085	-0.047781758	-0.054948974	0.015221961	-0.048154015	0.10577849	-0.10845597	-0.054633003	0.115171134	0.10107592	0.062965535	-0.006435459	-0.07494565	-0.06801326	0.06517658	-0.06404931	0.089064114	-0.0089690145	0.07653998	-0.051503774	-0.0837182	-0.028353455	0.03575638	0.044717204	-0.08687163	0.07302871	0.012504612	0.05043576	-0.1177824	-0.09679807	0.053357597	-0.0064526726	-0.029979475	-0.016292866	-0.10749581	-0.0011592361	0.09454394	-0.052709516	0.046721645	0.09288549	0.068019845	0.10235066	-0.030183792	0.06391297	-0.097807266	-0.034866855	0.057597585	0.072122596	0.08748769	-0.036921926	0.04862212	0.10954488	-0.03344308	0.0432582	0.047793936	0.016502298	0.031715598	0.068048894
-0.035438117	-0.0013858746	0.06908644	-0.0006971103	0.014720056	0.05169775	-0.025873246	0.011378153	0.10919692	0.009547709	-0.004208246	-0.17674673	0.084803335	-0.014338866	0.029703034	0.040802862	-0.058114253	-0.00380967	0.04625971	-0.021182852	0.10414853	-0.031145187	-0.004665255	0.0047210343	0.03260284	-0.0050177714	-0.06615666	0.08418271	0.020106157	0.014572633	0.028172312	-0.012385992	0.0060215076	-0.05025335	-0.055944476	0.0006488556	0.064230934	-0.01864477	0.021325102	0.013594543	-0.0023371482	0.009430048	0.06178533	0.15273403	-0.031219417	0.040858112	-0.05854906	0.07495084	-0.017752899	-0.017112846	0.07817769	0.000210811	-0.05494241	-0.0056057577	0.11321236	0.031217135	-0.029330015	0.022709727	-0.08466596	-0.02227757	0.13607469	-0.01587454	-0.14265649	0.01923949	0.061361205	0.028495679	-0.04829172	-0.030508703	-0.2098843	0.0639134	-0.061683036	-0.020465633	0.07422673	-0.06137537	-0.004833839	0.06714728	0.045320075	0.042884648	0.0023279875	-0.002116777	-0.026893048	-0.060293816	0.0016667864	-0.0633632	0.011589092	0.028619533	0.04442655	-0.07983307	0.036700316	-0.052720457	-0.025540812	0.028459609	0.070139326	0.1407424	0.025155125	0.040224724	-0.0005494113	-0.012048821	0.00052761333	-0.036952868	0.038770802	-0.06605776	-0.027391054	0.034255028	-0.07837561	0.019362263	0.059961032	-0.046931125	0.0020256783	0.034598034	-0.08654671	0.034631286	-0.013905551	0.08268846	-0.0060872515	0.009789355	0.024988195	0.055541348	-0.016725358	-0.015178818	0.082474716	-0.01838998	0.061751056	0.08557542	-0.077324465	0.030948967	0.06497876	0.08944007
-0.05845513	-0.004226811	-0.01564128	0.033254974	-0.050698202	-0.0064116903	-0.06860252	-0.028130665	-0.12113422	-0.017107429	-0.014439916	0.009741898	0.009197366	0.026915379	-0.042800434	-0.0031062695	0.036042992	0.020443933	0.00815553	0.043301903	-0.22120702	0.0025810539	-0.024129437	-0.009332878	0.050245125	-0.058757268	0.020404277	-0.0030227005	-0.064651325	0.018619278	0.07929342	0.026415832	-0.037896883	0.0016340867	0.010133805	-0.019516941	-0.0067523876	-0.0012310097	0.047333926	0.05270472	0.029867036	-0.04645316	-0.0042992276	-0.04449063	-0.082491174	-0.063132964	0.0025779067	-0.013496513	0.022394732	0.021906476	-0.006847156	-0.081960596	-0.04040075	-0.041736457	0.027306905	-0.010580616	-0.01187741	-0.066206224	0.033140503	0.057773467	0.047911447	-0.016679153	0.110478066	-0.026664045	-0.04869749	-0.030041816	-0.012423739	-0.040431593	0.12195499	-0.025510032	0.047722857	-0.06526791	-0.015636107	-0.009547065	-0.016636128	-0.050496075	0.03607429	-0.07184877	0.05113241	0.05660816	-0.031128777	-0.00018909728	0.017097166	0.028471515	0.024386706	-0.06308794	-0.0037268568	0.036536917	-0.015221234	-0.03149494	0.023454435	0.030541653	-0.007528454	-0.08142081	-0.048576493	-0.015091674	0.048341263	0.07617947	0.053176362	0.0042450572	0.0019856715	-0.02583322	-0.02009308	-0.048032332	0.06479126	-0.053428676	0.03288962	-0.015854668	0.0139491465	-0.038603917	0.0028592078	0.038155288	-0.039194416	-0.034757983	-0.036120743	-0.037059337	0.018122107	-0.002515934	-0.007008791	-0.00975368	-0.063325614	0.00011548451	-0.010403042	-0.020218566	-0.0043244218	-0.030583285	-0.07599211	-0.08523902
